1.6326531e-02 1.6244545e+00 3.1843298e+00
1.6553288e-02 2.4662061e+00 3.2027185e+00
1.6780045e-02 2.9221877e+00 3.2206224e+00
1.7006803e-02 2.5355287e+00 3.2380236e+00
1.7233560e-02 1.6198779e+00 3.2549047e+00
1.7460317e-02 1.0090648e+00 3.2712487e+00
1.7687075e-02 1.2970566e+00 3.2870398e+00
1.7913832e-02 2.2616398e+00 3.3022625e+00
1.8140590e-02 3.0300838e+00 3.3169022e+00
1.8367347e-02 2.8697854e+00 3.3309450e+00
1.8594104e-02 1.8867175e+00 3.3443778e+00
1.8820862e-02 9.6565663e-01 3.3571882e+00
1.9047619e-02 9.7265695e-01 3.3693646e+00
1.9274376e-02 1.9397134e+00 3.3808962e+00
1.9501134e-02 3.0001949e+00 3.3917730e+00
1.9727891e-02 3.1667858e+00 3.4019858e+00
1.9954649e-02 2.2524626e+00 3.4115262e+00
2.0181406e-02 1.0737431e+00 3.4203867e+00
2.0408163e-02 7.2020658e-01 3.4285604e+00
2.0634921e-02 1.5449372e+00 3.4360414e+00
2.0861678e-02 2.8134968e+00 3.4428246e+00
2.1088435e-02 3.3591713e+00 3.4489058e+00
2.1315193e-02 2.6588302e+00 3.4542814e+00
2.1541950e-02 1.3347345e+00 3.4589489e+00
2.1768707e-02 6.0060169e-01 3.4629064e+00
2.1995465e-02 1.1459627e+00 3.4661529e+00
2.2222222e-02 2.4871469e+00 3.4686882e+00
2.2448980e-02 3.3970603e+00 3.4705129e+00
2.2675737e-02 3.0311412e+00 3.4716283e+00
2.2902494e-02 1.7133675e+00 3.4720367e+00
2.3129252e-02 6.4887036e-01 3.4717410e+00
2.3356009e-02 8.1856556e-01 3.4707448e+00
2.3582766e-02 2.0726461e+00 3.4690527e+00
2.3809524e-02 3.2630670e+00 3.4666698e+00
2.4036281e-02 3.2976399e+00 3.4636020e+00
2.4263039e-02 2.1450427e+00 3.4598559e+00
2.4489796e-02 8.6326321e-01 3.4554388e+00
2.4716553e-02 6.2560211e-01 3.4503587e+00
2.4943311e-02 1.6435328e+00 3.4446242e+00
2.5170068e-02 2.9783667e+00 3.4384092e+00
2.5396825e-02 3.4103643e+00 3.4321215e+00
2.5623583e-02 2.5538232e+00 3.4257817e+00
2.5850340e-02 1.2004281e+00 3.4193919e+00
2.6077098e-02 5.8748487e-01 3.4129543e+00
2.6303855e-02 1.2666165e+00 3.4064710e+00
2.6530612e-02 2.6074129e+00 3.3999440e+00
2.6757370e-02 3.3825619e+00 3.3933756e+00
2.6984127e-02 2.8913971e+00 3.3867677e+00
2.7210884e-02 1.5932017e+00 3.3801226e+00
2.7437642e-02 6.7789119e-01 3.3734422e+00
2.7664399e-02 9.7525245e-01 3.3667288e+00
2.7891156e-02 2.2026951e+00 3.3599843e+00
2.8117914e-02 3.2334596e+00 3.3532108e+00
2.8344671e-02 3.1310196e+00 3.3464104e+00
2.8571429e-02 2.0000000e+00 3.3395851e+00
2.8798186e-02 8.8046641e-01 3.3327370e+00
2.9024943e-02 7.9146358e-01 3.3258680e+00
2.9251701e-02 1.8034162e+00 3.3189802e+00
2.9478458e-02 2.9837696e+00 3.3120756e+00
2.9705215e-02 3.2563749e+00 3.3051561e+00
2.9931973e-02 2.3826582e+00 3.2982238e+00
3.0158730e-02 1.1699809e+00 3.2912805e+00
3.0385488e-02 7.2563912e-01 3.2843283e+00
3.0612245e-02 1.4457704e+00 3.2773690e+00
3.0839002e-02 2.6624336e+00 3.2704045e+00
3.1065760e-02 3.2630441e+00 3.2634368e+00
3.1292517e-02 2.7077934e+00 3.2564677e+00
3.1519274e-02 1.5146511e+00 3.2494990e+00
3.1746032e-02 7.7634425e-01 3.2425326e+00
3.1972789e-02 1.1595987e+00 3.2355703e+00
3.2199546e-02 2.3031696e+00 3.2286139e+00
3.2426304e-02 3.1580499e+00 3.2216652e+00
3.2653061e-02 2.9497110e+00 3.2147259e+00
3.2879819e-02 1.8797422e+00 3.2077978e+00
3.3106576e-02 9.3136852e-01 3.2008825e+00
3.3333333e-02 9.6598145e-01 3.1939818e+00
3.3560091e-02 1.9408281e+00 3.1870973e+00
3.3786848e-02 2.9582741e+00 3.1802306e+00
3.4013605e-02 3.0922719e+00 3.1733835e+00
3.4240363e-02 2.2311488e+00 3.1665574e+00
3.4467120e-02 1.1697706e+00 3.1597539e+00
3.4693878e-02 8.7593279e-01 3.1529747e+00
3.4920635e-02 1.6079693e+00 3.1462211e+00
3.5147392e-02 2.6880320e+00 3.1394948e+00
3.5374150e-02 3.1296296e+00 3.1327971e+00
3.5600907e-02 2.5385760e+00 3.1261296e+00
3.5827664e-02 1.4645978e+00 3.1194936e+00
3.6054422e-02 8.9022143e-01 3.1128904e+00
3.6281179e-02 1.3319981e+00 3.1063216e+00
3.6507937e-02 2.3761498e+00 3.0997883e+00
3.6734694e-02 3.0658809e+00 3.0932920e+00
3.6961451e-02 2.7780283e+00 3.0868338e+00
3.7188209e-02 1.7859199e+00 3.0804151e+00
3.7414966e-02 1.0002072e+00 3.0740370e+00
3.7641723e-02 1.1330932e+00 3.0677007e+00
3.7868481e-02 2.0529068e+00 3.0614073e+00
3.8095238e-02 2.9137937e+00 3.0551581e+00
3.8321995e-02 2.9334347e+00 3.0489541e+00
3.8548753e-02 2.1038290e+00 3.0427963e+00
3.8775510e-02 1.1894864e+00 3.0366858e+00
3.9002268e-02 1.0230437e+00 3.0306236e+00
3.9229025e-02 1.7471697e+00 3.0246107e+00
3.9455782e-02 2.6928565e+00 3.0186479e+00
3.9682540e-02 2.9973505e+00 3.0127362e+00
3.9909297e-02 2.3911059e+00 3.0068765e+00
4.0136054e-02 1.4360774e+00 3.0010696e+00
4.0362812e-02 1.0049930e+00 2.9953163e+00
4.0589569e-02 1.4839786e+00 2.9896174e+00
4.0816327e-02 2.4269302e+00 2.9839737e+00
4.1043084e-02 2.9707927e+00 2.9783857e+00
4.1269841e-02 2.6253387e+00 2.9728543e+00
4.1496599e-02 1.7148597e+00 2.9673800e+00
4.1723356e-02 1.0739907e+00 2.9619634e+00
4.1950113e-02 1.2827554e+00 2.9566052e+00
4.2176871e-02 2.1417848e+00 2.9513059e+00
4.2403628e-02 2.8623446e+00 2.9460659e+00
4.2630385e-02 2.7903684e+00 2.9408858e+00
4.2857143e-02 2.0000000e+00 2.9357659e+00
4.3083900e-02 1.2181822e+00 2.9307067e+00
4.3310658e-02 1.1562112e+00 2.9257086e+00
4.3537415e-02 1.8627661e+00 2.9207718e+00
4.3764172e-02 2.6867222e+00 2.9158968e+00
4.3990930e-02 2.8770312e+00 2.9110836e+00
4.4217687e-02 2.2671462e+00 2.9063327e+00
4.4444444e-02 1.4204343e+00 2.9016441e+00
4.4671202e-02 1.1099435e+00 2.8970181e+00
4.4897959e-02 1.6127784e+00 2.8924547e+00
4.5124717e-02 2.4630105e+00 2.8879541e+00
4.5351474e-02 2.8832417e+00 2.8835163e+00
4.5578231e-02 2.4952380e+00 2.8791414e+00
4.5804989e-02 1.6601859e+00 2.8748293e+00
4.6031746e-02 1.1426460e+00 2.8705800e+00
4.6258503e-02 1.4107028e+00 2.8663935e+00
4.6485261e-02 2.2127714e+00 2.8622695e+00
4.6712018e-02 2.8135188e+00 2.8582080e+00
4.6938776e-02 2.6678473e+00 2.8542088e+00
4.7165533e-02 1.9153403e+00 2.8502717e+00
4.7392290e-02 1.2468157e+00 2.8463964e+00
4.7619048e-02 1.2703020e+00 2.8425827e+00
4.7845805e-02 1.9581878e+00 2.8388303e+00
4.8072562e-02 2.6780809e+00 2.8351387e+00
4.8299320e-02 2.7740287e+00 2.8315077e+00
4.8526077e-02 2.1640525e+00 2.8279369e+00
4.8752834e-02 1.4098210e+00 2.8244257e+00
4.8979592e-02 1.1996098e+00 2.8209738e+00
4.9206349e-02 1.7203710e+00 2.8175805e+00
4.9433107e-02 2.4916450e+00 2.8142455e+00
4.9659864e-02 2.8087005e+00 2.8109681e+00
4.9886621e-02 2.3863086e+00 2.8077477e+00
5.0113379e-02 1.6152046e+00 2.8045838e+00
5.0340136e-02 1.2007656e+00 2.8014755e+00
5.0566893e-02 1.5179091e+00 2.7984224e+00
5.0793651e-02 2.2720509e+00 2.7954235e+00
5.1020408e-02 2.7726092e+00 2.7924783e+00
5.1247166e-02 2.5652384e+00 2.7895859e+00
5.1473923e-02 1.8441094e+00 2.7867455e+00
5.1700680e-02 1.2702356e+00 2.7839563e+00
5.1927438e-02 1.3656998e+00 2.7812175e+00
5.2154195e-02 2.0388064e+00 2.7785281e+00
5.2380952e-02 2.6719380e+00 2.7758872e+00
5.2607710e-02 2.6881324e+00 2.7732938e+00
5.2834467e-02 2.0767416e+00 2.7707471e+00
5.3061224e-02 1.3993611e+00 2.7682460e+00
5.3287982e-02 1.2740871e+00 2.7657896e+00
5.3514739e-02 1.8116312e+00 2.7633766e+00
5.3741497e-02 2.5176156e+00 2.7610061e+00
5.3968254e-02 2.7471510e+00 2.7586770e+00
5.4195011e-02 2.2938075e+00 2.7563882e+00
5.4421769e-02 1.5751787e+00 2.7541385e+00
5.4648526e-02 1.2483070e+00 2.7519267e+00
5.4875283e-02 1.6090531e+00 2.7497517e+00
5.5102041e-02 2.3243768e+00 2.7476122e+00
5.5328798e-02 2.7397213e+00 2.7455070e+00
5.5555556e-02 2.4778707e+00 2.7434349e+00
5.5782313e-02 1.7814701e+00 2.7413945e+00
5.6009070e-02 1.2882505e+00 2.7393846e+00
5.6235828e-02 1.4471085e+00 2.7374039e+00
5.6462585e-02 2.1096133e+00 2.7354509e+00
5.6689342e-02 2.6686118e+00 2.7335244e+00
5.6916100e-02 2.6145823e+00 2.7316230e+00
5.7142857e-02 2.0000000e+00 2.7297453e+00
5.7369615e-02 1.3885537e+00 2.7278898e+00
5.7596372e-02 1.3381965e+00 2.7260552e+00
5.7823129e-02 1.8920576e+00 2.7242399e+00
5.8049887e-02 2.5416739e+00 2.7224426e+00
5.8276644e-02 2.6937265e+00 2.7206618e+00
5.8503401e-02 2.2118983e+00 2.7188959e+00
5.8730159e-02 1.5390291e+00 2.7171434e+00
5.8956916e-02 1.2901492e+00 2.7154029e+00
5.9183673e-02 1.6903490e+00 2.7136728e+00
5.9410431e-02 2.3712366e+00 2.7119515e+00
5.9637188e-02 2.7100167e+00 2.7102375e+00
5.9863946e-02 2.3991287e+00 2.7085292e+00
6.0090703e-02 1.7254445e+00 2.7068251e+00
6.0317460e-02 1.3055889e+00 2.7051235e+00
6.0544218e-02 1.5215510e+00 2.7034228e+00
6.0770975e-02 2.1731550e+00 2.7017215e+00
6.0997732e-02 2.6635661e+00 2.7000179e+00
6.1224490e-02 2.5459610e+00 2.6983103e+00
6.1451247e-02 1.9306413e+00 2.6965972e+00
6.1678005e-02 1.3816486e+00 2.6948769e+00
6.1904762e-02 1.3997164e+00 2.6931477e+00
6.2131519e-02 1.9655362e+00 2.6914081e+00
6.2358277e-02 2.5599581e+00 2.6896562e+00
6.2585034e-02 2.6403392e+00 2.6878905e+00
6.2811791e-02 2.1359499e+00 2.6861093e+00
6.3038549e-02 1.5101245e+00 2.6843110e+00
6.3265306e-02 1.3346178e+00 2.6824937e+00
6.3492063e-02 1.7672020e+00 2.6806560e+00
6.3718821e-02 2.4098600e+00 2.6787960e+00
6.3945578e-02 2.6750193e+00 2.6769121e+00
6.4172336e-02 2.3228227e+00 2.6750026e+00
6.4399093e-02 1.6781036e+00 2.6730659e+00
6.4625850e-02 1.3307763e+00 2.6711002e+00
6.4852608e-02 1.5959921e+00 2.6691039e+00
6.5079365e-02 2.2281532e+00 2.6670753e+00
6.5306122e-02 2.6483395e+00 2.6650127e+00
6.5532880e-02 2.4745585e+00 2.6629145e+00
6.5759637e-02 1.8690692e+00 2.6607789e+00
6.5986395e-02 1.3869224e+00 2.6586044e+00
6.6213152e-02 1.4670526e+00 2.6563892e+00
6.6439909e-02 2.0326058e+00 2.6541318e+00
6.6666667e-02 2.5645016e+00 2.6518303e+00
6.6893424e-02 2.5779569e+00 2.6494833e+00
6.7120181e-02 2.0644293e+00 2.6470891e+00
6.7346939e-02 1.4959954e+00 2.6446460e+00
6.7573696e-02 1.3912861e+00 2.6421525e+00
6.7800454e-02 1.8421723e+00 2.6396069e+00
6.8027211e-02 2.4332752e+00 2.6370076e+00
6.8253968e-02 2.6247158e+00 2.6343530e+00
6.8480726e-02 2.2453516e+00 2.6316417e+00
6.8707483e-02 1.6457439e+00 2.6288719e+00
6.8934240e-02 1.3741525e+00 2.6260421e+00
6.9160998e-02 1.6750672e+00 2.6231509e+00
6.9387755e-02 2.2690932e+00 2.6201966e+00
6.9614512e-02 2.6123879e+00 2.6171777e+00
6.9841270e-02 2.3947313e+00 2.6140928e+00
7.0068027e-02 1.8199222e+00 2.6109404e+00
7.0294785e-02 1.4149950e+00 2.6077190e+00
7.0521542e-02 1.5468120e+00 2.6044271e+00
7.0748299e-02 2.0895838e+00 2.6010632e+00
7.0975057e-02 2.5447397e+00 2.5976261e+00
7.1201814e-02 2.4990713e+00 2.5941142e+00
7.1428571e-02 2.0000000e+00 2.5905262e+00
7.1655329e-02 1.5070218e+00 2.5868607e+00
7.1882086e-02 1.4684861e+00 2.5831163e+00
7.2108844e-02 1.9136610e+00 2.5792918e+00
7.2335601e-02 2.4314134e+00 2.5753857e+00
7.2562358e-02 2.5500405e+00 2.5713969e+00
7.2789116e-02 2.1672217e+00 2.5673240e+00
7.3015873e-02 1.6380040e+00 2.5631658e+00
7.3242630e-02 1.4454165e+00 2.5589211e+00
7.3469388e-02 1.7593730e+00 2.5545887e+00
7.3696145e-02 2.2868766e+00 2.5501673e+00
7.3922902e-02 2.5454863e+00 2.5456559e+00
7.4149660e-02 2.3047861e+00 2.5410532e+00
7.4376417e-02 1.7916598e+00 2.5363582e+00
7.4603175e-02 1.4765060e+00 2.5315698e+00
7.4829932e-02 1.6417620e+00 2.5266869e+00
7.5056689e-02 2.1287354e+00 2.5217084e+00
7.5283447e-02 2.4897310e+00 2.5166335e+00
7.5510204e-02 2.3998763e+00 2.5114610e+00
7.5736961e-02 1.9495997e+00 2.5061901e+00
7.5963719e-02 1.5543347e+00 2.5008197e+00
7.6190476e-02 1.5710151e+00 2.4953490e+00
7.6417234e-02 1.9755866e+00 2.4897772e+00
7.6643991e-02 2.3930618e+00 2.4841033e+00
7.6870748e-02 2.4452616e+00 2.4783265e+00
7.7097506e-02 2.0936134e+00 2.4724461e+00
7.7324263e-02 1.6660759e+00 2.4664612e+00
7.7551020e-02 1.5511713e+00 2.4603712e+00
7.7777778e-02 1.8446629e+00 2.4541753e+00
7.8004535e-02 2.2704276e+00 2.4478729e+00
7.8231293e-02 2.4402289e+00 2.4414633e+00
7.8458050e-02 2.2080146e+00 2.4349459e+00
7.8684807e-02 1.7951542e+00 2.4283201e+00
7.8911565e-02 1.5795934e+00 2.4215854e+00
7.9138322e-02 1.7495774e+00 2.4147412e+00
7.9365079e-02 2.1394714e+00 2.4077871e+00
7.9591837e-02 2.3906757e+00 2.4007226e+00
7.9818594e-02 2.2817275e+00 2.3935473e+00
8.0045351e-02 1.9234639e+00 2.3862607e+00
8.0272109e-02 1.6473267e+00 2.3788626e+00
8.0498866e-02 1.6984847e+00 2.3713526e+00
8.0725624e-02 2.0181305e+00 2.3637303e+00
8.0952381e-02 2.3083012e+00 2.3559956e+00
8.1179138e-02 2.3098073e+00 2.3481482e+00
8.1405896e-02 2.0338718e+00 2.3401879e+00
8.1632653e-02 1.7403424e+00 2.3321146e+00
8.1859410e-02 1.6929397e+00 2.3239281e+00
8.2086168e-02 1.9221164e+00 2.3156283e+00
8.2312925e-02 2.2089594e+00 2.3072152e+00
8.2539683e-02 2.2941509e+00 2.2986887e+00
8.2766440e-02 2.1126651e+00 2.2900489e+00
8.2993197e-02 1.8415405e+00 2.2812958e+00
8.3219955e-02 1.7276553e+00 2.2724294e+00
8.3446712e-02 1.8626279e+00 2.2634500e+00
8.3673469e-02 2.1103616e+00 2.2543575e+00
8.3900227e-02 2.2432498e+00 2.2451523e+00
8.4126984e-02 2.1515915e+00 2.2358346e+00
8.4353741e-02 1.9332661e+00 2.2264045e+00
8.4580499e-02 1.7912430e+00 2.2168624e+00
8.4807256e-02 1.8446389e+00 2.2072086e+00
8.5034014e-02 2.0294274e+00 2.1974434e+00
8.5260771e-02 2.1709687e+00 2.1875673e+00
8.5487528e-02 2.1491723e+00 2.1775806e+00
8.5714286e-02 2.0000000e+00 2.1674839e+00
8.5941043e-02 1.8678828e+00 2.1572776e+00
8.6167800e-02 1.8660431e+00 2.1469622e+00
8.6394558e-02 1.9796500e+00 2.1365384e+00
8.6621315e-02 2.0944774e+00 2.1260067e+00
8.6848073e-02 2.1110557e+00 2.1153677e+00
8.7074830e-02 2.0308379e+00 2.1046221e+00
8.7301587e-02 1.9397253e+00 2.0937707e+00
8.7528345e-02 1.9178285e+00 2.0828142e+00
8.7755102e-02 1.9688674e+00 2.0717532e+00
8.7981859e-02 2.0315931e+00 2.0605888e+00
8.8208617e-02 2.0493062e+00 2.0493215e+00
8.8435374e-02 2.0213794e+00 2.0379525e+00
8.8662132e-02 1.9897133e+00 2.0264825e+00
8.8888889e-02 1.9853140e+00 2.0149125e+00
8.9115646e-02 1.9977939e+00 2.0032435e+00
8.9342404e-02 1.9978968e+00 2.0085235e+00
8.9569161e-02 1.9806741e+00 2.0203875e+00
8.9795918e-02 1.9747098e+00 2.0323474e+00
9.0022676e-02 2.0044210e+00 2.0444022e+00
9.0249433e-02 2.0503227e+00 2.0565505e+00
9.0476190e-02 2.0595751e+00 2.0687914e+00
9.0702948e-02 2.0040437e+00 2.0811235e+00
9.0929705e-02 1.9240467e+00 2.0935457e+00
9.1156463e-02 1.9012746e+00 2.1060567e+00
9.1383220e-02 1.9764889e+00 2.1186552e+00
9.1609977e-02 2.0940218e+00 2.1313398e+00
9.1836735e-02 2.1404962e+00 2.1441093e+00
9.2063492e-02 2.0536842e+00 2.1569621e+00
9.2290249e-02 1.8974154e+00 2.1698970e+00
9.2517007e-02 1.8175990e+00 2.1829124e+00
9.2743764e-02 1.9062589e+00 2.1960069e+00
9.2970522e-02 2.1000407e+00 2.2091790e+00
9.3197279e-02 2.2218051e+00 2.2224271e+00
9.3424036e-02 2.1423467e+00 2.2357497e+00
9.3650794e-02 1.9147874e+00 2.2491451e+00
9.3877551e-02 1.7439724e+00 2.2626118e+00
9.4104308e-02 1.8023147e+00 2.2761481e+00
9.4331066e-02 2.0574133e+00 2.2897524e+00
9.4557823e-02 2.2824484e+00 2.3034229e+00
9.4784580e-02 2.2575126e+00 2.3171579e+00
9.5011338e-02 1.9835032e+00 2.3309557e+00
9.5238095e-02 1.7013819e+00 2.3448145e+00
9.5464853e-02 1.6807741e+00 2.3587324e+00
9.5691610e-02 1.9628903e+00 2.3727077e+00
9.5918367e-02 2.3023643e+00 2.3867385e+00
9.6145125e-02 2.3799510e+00 2.4008229e+00
9.6371882e-02 2.1023942e+00 2.4149591e+00
9.6598639e-02 1.7081072e+00 2.4291451e+00
9.6825397e-02 1.5633570e+00 2.4433789e+00
9.7052154e-02 1.8222295e+00 2.4576586e+00
9.7278912e-02 2.2658771e+00 2.4719823e+00
9.7505669e-02 2.4861967e+00 2.4863478e+00
9.7732426e-02 2.2611104e+00 2.5007533e+00
9.7959184e-02 1.7764646e+00 2.5151965e+00
9.8185941e-02 1.4744351e+00 2.5296756e+00
9.8412698e-02 1.6502025e+00 2.5441883e+00
9.8639456e-02 2.1646893e+00 2.5587325e+00
9.8866213e-02 2.5518785e+00 2.5733062e+00
9.9092971e-02 2.4408018e+00 2.5879072e+00
9.9319728e-02 1.9101971e+00 2.6025334e+00
9.9546485e-02 1.4374345e+00 2.6171825e+00
9.9773243e-02 1.4692276e+00 2.6318524e+00
1.0000000e-01 2.0000000e+00 2.6465408e+00
1.0022676e-01 2.5554635e+00 2.6612457e+00
1.0045351e-01 2.6161457e+00 2.6759646e+00
1.0068027e-01 2.1029428e+00 2.6906954e+00
1.0090703e-01 1.4710775e+00 2.7054358e+00
1.0113379e-01 1.3067339e+00 2.7201835e+00
1.0136054e-01 1.7833737e+00 2.7349362e+00
1.0158730e-01 2.4818925e+00 2.7496917e+00
1.0181406e-01 2.7585149e+00 2.7644476e+00
1.0204082e-01 2.3380829e+00 2.7792016e+00
1.0226757e-01 1.5860058e+00 2.7939514e+00
1.0249433e-01 1.1915568e+00 2.8086946e+00
1.0272109e-01 1.5361460e+00 2.8234289e+00
1.0294785e-01 2.3255674e+00 2.8381519e+00
1.0317460e-01 2.8399043e+00 2.8528612e+00
1.0340136e-01 2.5900870e+00 2.8675545e+00
1.0362812e-01 1.7823034e+00 2.8822295e+00
1.0385488e-01 1.1498195e+00 2.8968836e+00
1.0408163e-01 1.2873492e+00 2.9115146e+00
1.0430839e-01 2.0922118e+00 2.9261200e+00
1.0453515e-01 2.8371001e+00 2.9406974e+00
1.0476190e-01 2.8272659e+00 2.9552444e+00
1.0498866e-01 2.0483385e+00 2.9697586e+00
1.0521542e-01 1.2008600e+00 2.9842377e+00
1.0544218e-01 1.0703559e+00 2.9986791e+00
1.0566893e-01 1.7992620e+00 3.0130805e+00
1.0589569e-01 2.7355098e+00 3.0274394e+00
1.0612245e-01 3.0156346e+00 3.0417535e+00
1.0634921e-01 2.3611802e+00 3.0560204e+00
1.0657596e-01 1.3537859e+00 3.0702375e+00
1.0680272e-01 9.1862964e-01 3.0844026e+00
1.0702948e-01 1.4746317e+00 3.0985131e+00
1.0725624e-01 2.5320895e+00 3.1125668e+00
1.0748299e-01 3.1234110e+00 3.1265611e+00
1.0770975e-01 2.6886351e+00 3.1404937e+00
1.0793651e-01 1.6051849e+00 3.1543622e+00
1.0816327e-01 8.6112405e-01 3.1681643e+00
1.0839002e-01 1.1539188e+00 3.1818974e+00
1.0861678e-01 2.2368955e+00 3.1955593e+00
1.0884354e-01 3.1255637e+00 3.2091476e+00
1.0907029e-01 2.9927240e+00 3.2226598e+00
1.0929705e-01 1.9383858e+00 3.2360937e+00
1.0952381e-01 9.1794718e-01 3.2494470e+00
1.0975057e-01 8.7634359e-01 3.2627172e+00
1.0997732e-01 1.8729612e+00 3.2759020e+00
1.1020408e-01 3.0077801e+00 3.2889992e+00
1.1043084e-01 3.2342074e+00 3.3020063e+00
1.1065760e-01 2.3244665e+00 3.3149212e+00
1.1088435e-01 1.0969064e+00 3.3277416e+00
1.1111111e-01 6.7989960e-01 3.3404651e+00
1.1133787e-01 1.4744130e+00 3.3530895e+00
1.1156463e-01 2.7692770e+00 3.3656126e+00
1.1179138e-01 3.3776038e+00 3.3780321e+00
1.1201814e-01 2.7249753e+00 3.3903458e+00
1.1224490e-01 1.3914557e+00 3.4025516e+00
1.1247166e-01 5.9633162e-01 3.4146472e+00
1.1269841e-01 1.0829796e+00 3.4266304e+00
1.1292517e-01 2.4240051e+00 3.4384992e+00
1.1315193e-01 3.3960471e+00 3.4502513e+00
1.1337868e-01 3.0960937e+00 3.4618848e+00
1.1360544e-01 1.7804015e+00 3.4733974e+00
1.1383220e-01 6.4660793e-01 3.4847870e+00
1.1405896e-01 7.4327775e-01 3.4960517e+00
1.1428571e-01 2.0000000e+00 3.5071894e+00
1.1451247e-01 3.2753258e+00 3.5181981e+00
1.1473923e-01 3.3937615e+00 3.5290758e+00
1.1496599e-01 2.2294983e+00 3.5398204e+00
1.1519274e-01 8.3751665e-01 3.5504301e+00
1.1541950e-01 4.9743703e-01 3.5609029e+00
1.1564626e-01 1.5368698e+00 3.5712369e+00
1.1587302e-01 3.0165237e+00 3.5814302e+00
1.1609977e-01 3.5791298e+00 3.5914809e+00
1.1632653e-01 2.6948159e+00 3.6013873e+00
1.1655329e-01 1.1598910e+00 3.6111474e+00
1.1678005e-01 3.7974417e-01 3.6207596e+00
1.1700680e-01 1.0816633e+00 3.6302220e+00
1.1723356e-01 2.6368516e+00 3.6395329e+00
1.1746032e-01 3.6236432e+00 3.6486906e+00
